Date,year,month,day,StationID,StationName,StationNameEN,Maximum,Minimum,Mean
2023-02-05,2023,2,5,466881,新北,New Taipei,20.8,16.4,18.0
2023-02-06,2023,2,6,466881,新北,New Taipei,21.2,15.0,17.4
2023-02-07,2023,2,7,466881,新北,New Taipei,21.2,17.3,18.8
2023-02-08,2023,2,8,466881,新北,New Taipei,24.9,18.1,20.1
2023-02-09,2023,2,9,466881,新北,New Taipei,22.5,15.8,18.0
2023-02-10,2023,2,10,466881,新北,New Taipei,20.2,15.9,17.7
2023-02-11,2023,2,11,466881,新北,New Taipei,23.0,16.2,19.1
2023-02-12,2023,2,12,466881,新北,New Taipei,28.8,14.7,19.7
2023-02-13,2023,2,13,466881,新北,New Taipei,28.1,14.3,19.5
2023-02-14,2023,2,14,466881,新北,New Taipei,14.3,11.0,12.3
2023-02-15,2023,2,15,466881,新北,New Taipei,12.3,10.1,11.5
2023-02-16,2023,2,16,466881,新北,New Taipei,20.0,12.1,15.6
2023-02-17,2023,2,17,466881,新北,New Taipei,24.4,13.0,17.9
2023-02-18,2023,2,18,466881,新北,New Taipei,28.0,12.6,19.4
2023-02-19,2023,2,19,466881,新北,New Taipei,21.2,13.0,16.0
2023-02-20,2023,2,20,466881,新北,New Taipei,16.1,13.8,14.7
2023-02-21,2023,2,21,466881,新北,New Taipei,15.4,12.1,13.8
2023-02-22,2023,2,22,466881,新北,New Taipei,21.1,12.7,16.1
2023-02-23,2023,2,23,466881,新北,New Taipei,20.4,16.1,17.8
2023-02-24,2023,2,24,466881,新北,New Taipei,18.6,13.6,16.2
2023-02-25,2023,2,25,466881,新北,New Taipei,13.9,12.2,13.0
2023-02-26,2023,2,26,466881,新北,New Taipei,13.3,10.8,12.4
2023-02-27,2023,2,27,466881,新北,New Taipei,22.2,12.9,16.9
2023-02-28,2023,2,28,466881,新北,New Taipei,27.8,13.1,19.0
2023-03-01,2023,3,1,466881,新北,New Taipei,23.4,12.5,17.2
2023-03-02,2023,3,2,466881,新北,New Taipei,18.2,13.8,15.6
2023-03-03,2023,3,3,466881,新北,New Taipei,21.6,12.3,16.1
2023-03-04,2023,3,4,466881,新北,New Taipei,20.6,12.1,15.7
2023-03-05,2023,3,5,466881,新北,New Taipei,22.5,11.5,15.9
2023-03-06,2023,3,6,466881,新北,New Taipei,24.6,10.6,17.0
2023-03-07,2023,3,7,466881,新北,New Taipei,26.1,13.8,19.3
2023-03-08,2023,3,8,466881,新北,New Taipei,26.3,11.3,18.3
2023-03-09,2023,3,9,466881,新北,New Taipei,26.5,12.9,18.2
2023-03-10,2023,3,10,466881,新北,New Taipei,26.5,13.4,19.9
2023-03-11,2023,3,11,466881,新北,New Taipei,28.0,15.4,21.7
2023-03-12,2023,3,12,466881,新北,New Taipei,28.2,13.3,19.4
2023-03-13,2023,3,13,466881,新北,New Taipei,14.4,12.1,13.3
2023-03-14,2023,3,14,466881,新北,New Taipei,23.6,13.0,17.6
2023-03-15,2023,3,15,466881,新北,New Taipei,26.5,12.1,19.2
2023-03-16,2023,3,16,466881,新北,New Taipei,26.9,16.8,21.0
2023-03-17,2023,3,17,466881,新北,New Taipei,26.4,15.7,20.3
2023-03-18,2023,3,18,466881,新北,New Taipei,19.5,17.6,18.2
2023-03-19,2023,3,19,466881,新北,New Taipei,24.3,17.8,20.2
2023-03-20,2023,3,20,466881,新北,New Taipei,28.2,18.5,21.3
2023-03-21,2023,3,21,466881,新北,New Taipei,29.8,18.3,22.9
2023-03-22,2023,3,22,466881,新北,New Taipei,32.5,20.2,25.2
2023-03-23,2023,3,23,466881,新北,New Taipei,33.8,18.4,23.4
2023-03-24,2023,3,24,466881,新北,New Taipei,25.3,17.6,21.1
2023-03-25,2023,3,25,466881,新北,New Taipei,24.4,16.6,19.5
2023-03-26,2023,3,26,466881,新北,New Taipei,17.6,15.1,16.1
2023-03-27,2023,3,27,466881,新北,New Taipei,19.7,14.9,16.5
2023-03-28,2023,3,28,466881,新北,New Taipei,21.1,15.0,17.7
2023-03-29,2023,3,29,466881,新北,New Taipei,24.1,16.5,19.8
2023-03-30,2023,3,30,466881,新北,New Taipei,20.2,17.2,18.5
2023-03-31,2023,3,31,466881,新北,New Taipei,20.4,16.1,18.0
2023-04-01,2023,4,1,466881,新北,New Taipei,19.9,16.6,18.0
2023-04-02,2023,4,2,466881,新北,New Taipei,25.2,17.9,20.2
2023-04-03,2023,4,3,466881,新北,New Taipei,27.8,15.3,22.0
2023-04-04,2023,4,4,466881,新北,New Taipei,28.4,19.0,23.6
2023-04-05,2023,4,5,466881,新北,New Taipei,28.4,19.0,22.8
2023-04-06,2023,4,6,466881,新北,New Taipei,26.6,19.5,22.6
2023-04-07,2023,4,7,466881,新北,New Taipei,22.5,15.9,17.0
2023-04-08,2023,4,8,466881,新北,New Taipei,19.3,15.2,16.9
2023-04-09,2023,4,9,466881,新北,New Taipei,24.0,15.9,19.3
2023-04-10,2023,4,10,466881,新北,New Taipei,28.1,16.3,21.9
2023-04-11,2023,4,11,466881,新北,New Taipei,29.1,17.3,22.8
2023-04-12,2023,4,12,466881,新北,New Taipei,29.1,18.0,22.6
2023-04-13,2023,4,13,466881,新北,New Taipei,30.3,20.3,24.4
2023-04-14,2023,4,14,466881,新北,New Taipei,30.7,18.9,24.3
2023-04-15,2023,4,15,466881,新北,New Taipei,23.6,17.3,21.2
2023-04-16,2023,4,16,466881,新北,New Taipei,32.5,15.5,23.3
2023-04-17,2023,4,17,466881,新北,New Taipei,31.8,17.0,24.3
2023-04-18,2023,4,18,466881,新北,New Taipei,33.6,18.9,25.5
2023-04-19,2023,4,19,466881,新北,New Taipei,31.4,21.5,24.6
2023-04-20,2023,4,20,466881,新北,New Taipei,24.2,20.6,22.1
2023-04-21,2023,4,21,466881,新北,New Taipei,22.1,18.8,20.3
2023-04-22,2023,4,22,466881,新北,New Taipei,22.0,17.9,19.9
2023-04-23,2023,4,23,466881,新北,New Taipei,27.2,17.5,21.5
2023-04-24,2023,4,24,466881,新北,New Taipei,21.7,18.8,20.4
2023-04-25,2023,4,25,466881,新北,New Taipei,21.2,18.6,19.5
2023-04-26,2023,4,26,466881,新北,New Taipei,19.0,17.2,18.1
2023-04-27,2023,4,27,466881,新北,New Taipei,24.3,18.4,21.3
2023-04-28,2023,4,28,466881,新北,New Taipei,31.4,17.5,24.1
2023-04-29,2023,4,29,466881,新北,New Taipei,30.7,19.3,25.1
2023-04-30,2023,4,30,466881,新北,New Taipei,21.9,17.7,19.5
2023-05-01,2023,5,1,466881,新北,New Taipei,26.8,17.7,21.8
2023-05-02,2023,5,2,466881,新北,New Taipei,31.2,19.7,25.5
2023-05-03,2023,5,3,466881,新北,New Taipei,34.0,20.9,26.7
2023-05-04,2023,5,4,466881,新北,New Taipei,33.2,21.3,26.8
2023-05-05,2023,5,5,466881,新北,New Taipei,34.9,23.2,27.6
2023-05-06,2023,5,6,466881,新北,New Taipei,34.6,22.7,27.6
2023-05-07,2023,5,7,466881,新北,New Taipei,29.6,18.9,22.7
2023-05-08,2023,5,8,466881,新北,New Taipei,21.1,18.0,19.2
2023-05-09,2023,5,9,466881,新北,New Taipei,21.3,18.0,19.4
2023-05-10,2023,5,10,466881,新北,New Taipei,28.0,17.9,21.8
2023-05-11,2023,5,11,466881,新北,New Taipei,28.9,17.8,23.1
2023-05-12,2023,5,12,466881,新北,New Taipei,28.0,19.9,23.5
2023-05-13,2023,5,13,466881,新北,New Taipei,22.9,20.3,21.5
2023-05-14,2023,5,14,466881,新北,New Taipei,25.2,20.1,22.1
2023-05-15,2023,5,15,466881,新北,New Taipei,30.3,19.3,23.5
2023-05-16,2023,5,16,466881,新北,New Taipei,31.7,19.4,25.7
2023-05-17,2023,5,17,466881,新北,New Taipei,33.3,22.3,26.9
2023-05-18,2023,5,18,466881,新北,New Taipei,35.9,22.8,28.5
2023-05-19,2023,5,19,466881,新北,New Taipei,26.7,21.8,23.3
2023-05-20,2023,5,20,466881,新北,New Taipei,26.7,21.7,24.1
2023-05-21,2023,5,21,466881,新北,New Taipei,32.2,22.3,26.4
2023-05-22,2023,5,22,466881,新北,New Taipei,35.3,20.3,27.4
2023-05-23,2023,5,23,466881,新北,New Taipei,22.0,19.0,20.5
2023-05-24,2023,5,24,466881,新北,New Taipei,26.2,18.2,22.7
2023-05-25,2023,5,25,466881,新北,New Taipei,29.6,22.2,24.8
2023-05-26,2023,5,26,466881,新北,New Taipei,32.9,21.9,27.1
2023-05-27,2023,5,27,466881,新北,New Taipei,32.3,22.5,27.2
2023-05-28,2023,5,28,466881,新北,New Taipei,33.3,21.1,28.0
2023-05-29,2023,5,29,466881,新北,New Taipei,34.1,25.9,29.1
2023-05-30,2023,5,30,466881,新北,New Taipei,31.5,24.9,27.5
2023-05-31,2023,5,31,466881,新北,New Taipei,27.2,23.2,25.4
2023-06-01,2023,6,1,466881,新北,New Taipei,28.5,24.1,26.0
2023-06-02,2023,6,2,466881,新北,New Taipei,34.1,23.4,28.2
2023-06-03,2023,6,3,466881,新北,New Taipei,33.7,24.4,27.9
2023-06-04,2023,6,4,466881,新北,New Taipei,31.6,23.5,26.7
2023-06-05,2023,6,5,466881,新北,New Taipei,32.9,23.6,27.8
2023-06-06,2023,6,6,466881,新北,New Taipei,33.4,24.3,28.4
2023-06-07,2023,6,7,466881,新北,New Taipei,33.7,23.8,27.9
2023-06-08,2023,6,8,466881,新北,New Taipei,33.7,25.1,28.9
2023-06-09,2023,6,9,466881,新北,New Taipei,32.1,24.6,26.6
2023-06-10,2023,6,10,466881,新北,New Taipei,30.6,23.4,25.4
2023-06-11,2023,6,11,466881,新北,New Taipei,28.6,23.1,25.6
2023-06-12,2023,6,12,466881,新北,New Taipei,28.6,23.1,25.4
2023-06-13,2023,6,13,466881,新北,New Taipei,32.4,21.8,26.7
2023-06-14,2023,6,14,466881,新北,New Taipei,31.9,23.7,26.3
2023-06-15,2023,6,15,466881,新北,New Taipei,28.9,23.0,25.1
2023-06-16,2023,6,16,466881,新北,New Taipei,31.6,23.6,25.7
2023-06-17,2023,6,17,466881,新北,New Taipei,30.0,24.1,26.2
2023-06-18,2023,6,18,466881,新北,New Taipei,33.4,24.3,28.6
2023-06-19,2023,6,19,466881,新北,New Taipei,34.1,23.7,28.4
2023-06-20,2023,6,20,466881,新北,New Taipei,35.7,24.2,29.6
2023-06-21,2023,6,21,466881,新北,New Taipei,35.0,24.6,29.8
2023-06-22,2023,6,22,466881,新北,New Taipei,33.4,25.7,29.1
2023-06-23,2023,6,23,466881,新北,New Taipei,33.6,24.2,26.7
2023-06-24,2023,6,24,466881,新北,New Taipei,34.2,23.0,27.0
2023-06-25,2023,6,25,466881,新北,New Taipei,33.8,23.6,28.6
2023-06-26,2023,6,26,466881,新北,New Taipei,34.3,24.5,28.8
2023-06-27,2023,6,27,466881,新北,New Taipei,33.7,24.3,28.7
2023-06-28,2023,6,28,466881,新北,New Taipei,33.9,24.6,28.7
2023-06-29,2023,6,29,466881,新北,New Taipei,35.1,24.4,28.5
2023-06-30,2023,6,30,466881,新北,New Taipei,35.1,24.1,27.5
2023-07-01,2023,7,1,466881,新北,New Taipei,33.5,24.2,28.0
2023-07-02,2023,7,2,466881,新北,New Taipei,33.7,24.9,27.5
2023-07-03,2023,7,3,466881,新北,New Taipei,35.2,24.1,28.7
2023-07-04,2023,7,4,466881,新北,New Taipei,36.1,24.7,29.7
2023-07-05,2023,7,5,466881,新北,New Taipei,35.9,25.4,30.4
2023-07-06,2023,7,6,466881,新北,New Taipei,36.9,24.4,30.4
2023-07-07,2023,7,7,466881,新北,New Taipei,37.6,24.4,30.5
2023-07-08,2023,7,8,466881,新北,New Taipei,37.5,24.5,30.6
2023-07-09,2023,7,9,466881,新北,New Taipei,35.5,25.0,30.3
2023-07-10,2023,7,10,466881,新北,New Taipei,36.2,25.6,30.0
2023-07-11,2023,7,11,466881,新北,New Taipei,35.4,23.1,27.7
2023-07-12,2023,7,12,466881,新北,New Taipei,34.6,23.7,28.5
2023-07-13,2023,7,13,466881,新北,New Taipei,34.6,24.2,29.2
2023-07-14,2023,7,14,466881,新北,New Taipei,35.5,23.8,29.9
2023-07-15,2023,7,15,466881,新北,New Taipei,35.1,25.2,30.8
2023-07-16,2023,7,16,466881,新北,New Taipei,33.6,25.9,30.2
2023-07-17,2023,7,17,466881,新北,New Taipei,35.1,25.9,29.1
2023-07-18,2023,7,18,466881,新北,New Taipei,33.9,24.7,27.8
2023-07-19,2023,7,19,466881,新北,New Taipei,34.5,24.6,27.9
2023-07-20,2023,7,20,466881,新北,New Taipei,35.4,24.3,27.8
2023-07-21,2023,7,21,466881,新北,New Taipei,35.2,24.0,28.3
2023-07-22,2023,7,22,466881,新北,New Taipei,33.9,25.2,28.0
2023-07-23,2023,7,23,466881,新北,New Taipei,34.5,24.8,27.6
2023-07-24,2023,7,24,466881,新北,New Taipei,34.9,23.8,29.1
2023-07-25,2023,7,25,466881,新北,New Taipei,33.7,26.1,30.1
2023-07-26,2023,7,26,466881,新北,New Taipei,30.1,25.5,27.3
2023-07-27,2023,7,27,466881,新北,New Taipei,31.2,26.5,29.0
2023-07-28,2023,7,28,466881,新北,New Taipei,30.6,24.7,27.8
2023-07-29,2023,7,29,466881,新北,New Taipei,33.9,24.0,28.2
2023-07-30,2023,7,30,466881,新北,New Taipei,34.1,24.4,27.3
2023-07-31,2023,7,31,466881,新北,New Taipei,32.3,23.8,27.4
2023-08-01,2023,8,1,466881,新北,New Taipei,30.0,23.4,26.2
2023-08-02,2023,8,2,466881,新北,New Taipei,30.1,25.2,28.0
2023-08-03,2023,8,3,466881,新北,New Taipei,31.5,25.2,28.6
2023-08-04,2023,8,4,466881,新北,New Taipei,33.2,28.8,30.9
2023-08-05,2023,8,5,466881,新北,New Taipei,33.0,26.0,29.3
2023-08-06,2023,8,6,466881,新北,New Taipei,36.9,24.8,30.5
2023-08-07,2023,8,7,466881,新北,New Taipei,36.1,25.5,30.3
2023-08-08,2023,8,8,466881,新北,New Taipei,33.5,26.2,30.0
2023-08-09,2023,8,9,466881,新北,New Taipei,36.4,26.1,30.2
2023-08-10,2023,8,10,466881,新北,New Taipei,34.7,24.5,27.5
2023-08-11,2023,8,11,466881,新北,New Taipei,33.8,24.2,26.6
2023-08-12,2023,8,12,466881,新北,New Taipei,33.3,23.6,27.5
2023-08-13,2023,8,13,466881,新北,New Taipei,35.1,24.3,28.3
2023-08-14,2023,8,14,466881,新北,New Taipei,35.1,24.1,29.6
2023-08-15,2023,8,15,466881,新北,New Taipei,36.4,24.3,29.7
2023-08-16,2023,8,16,466881,新北,New Taipei,28.7,24.1,26.6
2023-08-17,2023,8,17,466881,新北,New Taipei,33.9,22.9,26.2
2023-08-18,2023,8,18,466881,新北,New Taipei,33.3,23.6,26.4
2023-08-19,2023,8,19,466881,新北,New Taipei,33.5,23.2,27.5
2023-08-20,2023,8,20,466881,新北,New Taipei,33.3,24.0,26.6
2023-08-21,2023,8,21,466881,新北,New Taipei,34.0,23.4,27.5
2023-08-22,2023,8,22,466881,新北,New Taipei,35.9,24.0,27.6
2023-08-23,2023,8,23,466881,新北,New Taipei,34.2,23.9,27.3
2023-08-24,2023,8,24,466881,新北,New Taipei,33.2,24.4,28.0
2023-08-25,2023,8,25,466881,新北,New Taipei,33.8,24.0,28.8
2023-08-26,2023,8,26,466881,新北,New Taipei,34.5,24.5,29.1
2023-08-27,2023,8,27,466881,新北,New Taipei,34.9,24.6,27.7
2023-08-28,2023,8,28,466881,新北,New Taipei,34.9,24.5,28.5
2023-08-29,2023,8,29,466881,新北,New Taipei,34.2,24.8,29.6
2023-08-30,2023,8,30,466881,新北,New Taipei,33.0,26.5,29.6
2023-08-31,2023,8,31,466881,新北,New Taipei,33.5,25.6,28.3
2023-09-01,2023,9,1,466881,新北,New Taipei,33.8,25.1,28.2
2023-09-02,2023,9,2,466881,新北,New Taipei,32.2,25.3,27.4
2023-09-03,2023,9,3,466881,新北,New Taipei,29.1,25.4,26.7
2023-09-04,2023,9,4,466881,新北,New Taipei,29.5,26.4,27.6
2023-09-05,2023,9,5,466881,新北,New Taipei,32.6,25.4,27.8
2023-09-06,2023,9,6,466881,新北,New Taipei,32.0,23.0,26.1
2023-09-07,2023,9,7,466881,新北,New Taipei,29.5,23.0,25.9
2023-09-08,2023,9,8,466881,新北,New Taipei,27.5,22.0,25.4
2023-09-09,2023,9,9,466881,新北,New Taipei,32.1,21.3,25.5
2023-09-10,2023,9,10,466881,新北,New Taipei,32.6,20.0,25.8
2023-09-11,2023,9,11,466881,新北,New Taipei,32.8,20.7,26.2
2023-09-12,2023,9,12,466881,新北,New Taipei,33.7,21.6,27.1
2023-09-13,2023,9,13,466881,新北,New Taipei,33.9,23.0,26.9
2023-09-14,2023,9,14,466881,新北,New Taipei,33.4,22.6,27.2
2023-09-15,2023,9,15,466881,新北,New Taipei,33.7,23.1,27.1
2023-09-16,2023,9,16,466881,新北,New Taipei,34.1,23.5,27.7
2023-09-17,2023,9,17,466881,新北,New Taipei,33.3,24.1,28.0
2023-09-18,2023,9,18,466881,新北,New Taipei,34.0,22.7,27.0
2023-09-19,2023,9,19,466881,新北,New Taipei,34.3,22.6,27.8
2023-09-20,2023,9,20,466881,新北,New Taipei,34.0,24.1,27.8
2023-09-21,2023,9,21,466881,新北,New Taipei,33.7,23.5,27.6
2023-09-22,2023,9,22,466881,新北,New Taipei,34.3,24.1,29.0
2023-09-23,2023,9,23,466881,新北,New Taipei,33.2,25.7,29.1
2023-09-24,2023,9,24,466881,新北,New Taipei,35.5,23.2,29.4
2023-09-25,2023,9,25,466881,新北,New Taipei,34.4,24.5,29.1
2023-09-26,2023,9,26,466881,新北,New Taipei,33.6,24.5,28.4
2023-09-27,2023,9,27,466881,新北,New Taipei,33.2,24.2,27.7
2023-09-28,2023,9,28,466881,新北,New Taipei,34.5,24.0,28.7
2023-09-29,2023,9,29,466881,新北,New Taipei,32.8,24.1,28.2
2023-09-30,2023,9,30,466881,新北,New Taipei,33.0,24.3,28.3
2023-10-01,2023,10,1,466881,新北,New Taipei,33.0,24.4,27.3
2023-10-02,2023,10,2,466881,新北,New Taipei,28.2,22.6,24.9
2023-10-03,2023,10,3,466881,新北,New Taipei,25.7,22.2,23.9
2023-10-04,2023,10,4,466881,新北,New Taipei,27.1,25.1,25.7
2023-10-05,2023,10,5,466881,新北,New Taipei,29.3,25.1,26.5
2023-10-06,2023,10,6,466881,新北,New Taipei,30.6,23.9,27.1
2023-10-07,2023,10,7,466881,新北,New Taipei,30.8,23.9,26.4
2023-10-08,2023,10,8,466881,新北,New Taipei,26.5,23.8,24.7
2023-10-09,2023,10,9,466881,新北,New Taipei,26.8,23.0,24.6
2023-10-10,2023,10,10,466881,新北,New Taipei,26.2,22.3,23.5
2023-10-11,2023,10,11,466881,新北,New Taipei,25.8,21.1,22.9
2023-10-12,2023,10,12,466881,新北,New Taipei,28.5,21.4,24.0
2023-10-13,2023,10,13,466881,新北,New Taipei,28.2,21.2,23.6
2023-10-14,2023,10,14,466881,新北,New Taipei,26.2,21.3,23.0
2023-10-15,2023,10,15,466881,新北,New Taipei,27.2,20.6,22.9
2023-10-16,2023,10,16,466881,新北,New Taipei,27.6,20.7,23.3
2023-10-17,2023,10,17,466881,新北,New Taipei,28.5,21.7,24.5
2023-10-18,2023,10,18,466881,新北,New Taipei,31.8,21.5,26.4
2023-10-19,2023,10,19,466881,新北,New Taipei,32.2,21.1,26.4
2023-10-20,2023,10,20,466881,新北,New Taipei,29.1,20.7,23.5
2023-10-21,2023,10,21,466881,新北,New Taipei,22.1,19.9,21.0
2023-10-22,2023,10,22,466881,新北,New Taipei,24.9,21.1,23.0
2023-10-23,2023,10,23,466881,新北,New Taipei,29.8,22.5,25.3
2023-10-24,2023,10,24,466881,新北,New Taipei,31.0,21.5,25.3
2023-10-25,2023,10,25,466881,新北,New Taipei,30.4,21.2,24.9
2023-10-26,2023,10,26,466881,新北,New Taipei,30.9,19.5,24.5
2023-10-27,2023,10,27,466881,新北,New Taipei,25.5,20.9,22.9
2023-10-28,2023,10,28,466881,新北,New Taipei,22.6,19.6,21.0
2023-10-29,2023,10,29,466881,新北,New Taipei,23.4,20.5,21.8
2023-10-30,2023,10,30,466881,新北,New Taipei,27.4,20.1,23.2
2023-10-31,2023,10,31,466881,新北,New Taipei,26.4,21.1,23.3
2023-11-01,2023,11,1,466881,新北,New Taipei,29.0,20.1,24.2
2023-11-02,2023,11,2,466881,新北,New Taipei,31.0,20.9,25.2
2023-11-03,2023,11,3,466881,新北,New Taipei,30.9,19.5,24.1
2023-11-04,2023,11,4,466881,新北,New Taipei,32.0,19.0,25.3
2023-11-05,2023,11,5,466881,新北,New Taipei,31.9,20.0,25.2
2023-11-06,2023,11,6,466881,新北,New Taipei,32.4,19.7,24.6
2023-11-07,2023,11,7,466881,新北,New Taipei,26.0,21.1,22.7
2023-11-08,2023,11,8,466881,新北,New Taipei,29.8,21.5,24.8
2023-11-09,2023,11,9,466881,新北,New Taipei,31.2,21.5,25.6
2023-11-10,2023,11,10,466881,新北,New Taipei,30.5,21.1,23.7
2023-11-11,2023,11,11,466881,新北,New Taipei,24.0,20.4,21.7
2023-11-12,2023,11,12,466881,新北,New Taipei,21.2,18.1,20.0
2023-11-13,2023,11,13,466881,新北,New Taipei,18.2,16.1,17.0
2023-11-14,2023,11,14,466881,新北,New Taipei,20.4,17.2,18.8
2023-11-15,2023,11,15,466881,新北,New Taipei,22.6,18.5,20.4
2023-11-16,2023,11,16,466881,新北,New Taipei,25.5,15.6,19.7
2023-11-17,2023,11,17,466881,新北,New Taipei,19.6,11.5,15.2
2023-11-18,2023,11,18,466881,新北,New Taipei,20.5,11.1,14.9
2023-11-19,2023,11,19,466881,新北,New Taipei,23.7,12.0,17.4
2023-11-20,2023,11,20,466881,新北,New Taipei,24.6,14.7,19.7
2023-11-21,2023,11,21,466881,新北,New Taipei,27.2,16.2,21.7
2023-11-22,2023,11,22,466881,新北,New Taipei,28.2,16.3,21.2
2023-11-23,2023,11,23,466881,新北,New Taipei,28.0,14.5,20.4
2023-11-24,2023,11,24,466881,新北,New Taipei,20.8,17.3,19.3
2023-11-25,2023,11,25,466881,新北,New Taipei,21.8,18.4,19.6
2023-11-26,2023,11,26,466881,新北,New Taipei,20.1,18.0,19.1
2023-11-27,2023,11,27,466881,新北,New Taipei,23.3,17.7,20.1
2023-11-28,2023,11,28,466881,新北,New Taipei,25.1,16.6,21.0
2023-11-29,2023,11,29,466881,新北,New Taipei,26.2,19.8,22.7
2023-11-30,2023,11,30,466881,新北,New Taipei,20.8,17.9,19.3
2023-12-01,2023,12,1,466881,新北,New Taipei,18.0,15.1,16.4
2023-12-02,2023,12,2,466881,新北,New Taipei,20.6,15.5,17.7
2023-12-03,2023,12,3,466881,新北,New Taipei,21.4,18.6,19.5
2023-12-04,2023,12,4,466881,新北,New Taipei,20.5,18.5,19.4
2023-12-05,2023,12,5,466881,新北,New Taipei,19.8,17.8,18.6
2023-12-06,2023,12,6,466881,新北,New Taipei,19.1,15.4,17.8
2023-12-07,2023,12,7,466881,新北,New Taipei,22.9,14.9,18.5
2023-12-08,2023,12,8,466881,新北,New Taipei,26.9,16.2,20.7
2023-12-09,2023,12,9,466881,新北,New Taipei,27.8,14.6,20.2
2023-12-10,2023,12,10,466881,新北,New Taipei,29.7,16.1,21.9
2023-12-11,2023,12,11,466881,新北,New Taipei,30.0,18.8,23.7
2023-12-12,2023,12,12,466881,新北,New Taipei,23.8,18.8,20.6
2023-12-13,2023,12,13,466881,新北,New Taipei,23.9,18.8,21.1
2023-12-14,2023,12,14,466881,新北,New Taipei,29.4,16.2,22.4
2023-12-15,2023,12,15,466881,新北,New Taipei,28.9,17.2,22.5
2023-12-16,2023,12,16,466881,新北,New Taipei,21.8,11.5,15.1
2023-12-17,2023,12,17,466881,新北,New Taipei,15.6,11.2,13.3
2023-12-18,2023,12,18,466881,新北,New Taipei,23.9,15.1,18.9
2023-12-19,2023,12,19,466881,新北,New Taipei,19.8,15.5,17.3
2023-12-20,2023,12,20,466881,新北,New Taipei,15.8,13.0,14.6
2023-12-21,2023,12,21,466881,新北,New Taipei,13.1,9.0,10.9
2023-12-22,2023,12,22,466881,新北,New Taipei,12.0,8.2,10.1
2023-12-23,2023,12,23,466881,新北,New Taipei,17.7,11.6,14.6
2023-12-24,2023,12,24,466881,新北,New Taipei,15.1,12.2,13.5
2023-12-25,2023,12,25,466881,新北,New Taipei,16.5,12.4,13.8
2023-12-26,2023,12,26,466881,新北,New Taipei,23.6,12.4,18.0
2023-12-27,2023,12,27,466881,新北,New Taipei,23.7,14.6,18.9
2023-12-28,2023,12,28,466881,新北,New Taipei,20.5,16.8,18.4
2023-12-29,2023,12,29,466881,新北,New Taipei,20.1,17.7,18.9
2023-12-30,2023,12,30,466881,新北,New Taipei,23.6,15.6,19.3
2023-12-31,2023,12,31,466881,新北,New Taipei,23.3,13.3,17.4
2024-01-01,2024,1,1,466881,新北,New Taipei,18.1,14.0,16.3
2024-01-02,2024,1,2,466881,新北,New Taipei,24.2,11.7,17.5
2024-01-03,2024,1,3,466881,新北,New Taipei,17.0,10.9,14.3
2024-01-04,2024,1,4,466881,新北,New Taipei,18.0,11.1,15.4
2024-01-05,2024,1,5,466881,新北,New Taipei,22.5,11.1,16.9
2024-01-06,2024,1,6,466881,新北,New Taipei,23.5,12.2,16.7
2024-01-07,2024,1,7,466881,新北,New Taipei,17.4,16.1,16.8
2024-01-08,2024,1,8,466881,新北,New Taipei,23.5,15.7,18.1
2024-01-09,2024,1,9,466881,新北,New Taipei,21.3,15.1,17.4
2024-01-10,2024,1,10,466881,新北,New Taipei,17.0,10.4,14.4
2024-01-11,2024,1,11,466881,新北,New Taipei,19.0,9.6,13.0
2024-01-12,2024,1,12,466881,新北,New Taipei,22.6,9.5,14.8
2024-01-13,2024,1,13,466881,新北,New Taipei,23.5,10.5,17.1
2024-01-14,2024,1,14,466881,新北,New Taipei,26.0,13.0,18.4
2024-01-15,2024,1,15,466881,新北,New Taipei,19.8,12.4,15.5
2024-01-16,2024,1,16,466881,新北,New Taipei,18.8,14.8,16.7
2024-01-17,2024,1,17,466881,新北,New Taipei,24.7,14.2,20.2
2024-01-18,2024,1,18,466881,新北,New Taipei,25.9,12.3,18.8
2024-01-19,2024,1,19,466881,新北,New Taipei,25.5,14.0,19.6
2024-01-20,2024,1,20,466881,新北,New Taipei,24.2,14.3,18.6
2024-01-21,2024,1,21,466881,新北,New Taipei,16.8,13.4,14.4
2024-01-22,2024,1,22,466881,新北,New Taipei,13.8,8.8,12.2
2024-01-23,2024,1,23,466881,新北,New Taipei,9.0,6.8,7.9
2024-01-24,2024,1,24,466881,新北,New Taipei,11.5,8.2,9.9
2024-01-25,2024,1,25,466881,新北,New Taipei,12.3,9.8,11.0
2024-01-26,2024,1,26,466881,新北,New Taipei,14.2,10.4,12.2
2024-01-27,2024,1,27,466881,新北,New Taipei,14.0,12.5,13.2
2024-01-28,2024,1,28,466881,新北,New Taipei,13.9,11.7,12.9
2024-01-29,2024,1,29,466881,新北,New Taipei,24.6,13.2,17.9
2024-01-30,2024,1,30,466881,新北,New Taipei,21.2,14.4,17.0
2024-01-31,2024,1,31,466881,新北,New Taipei,25.5,16.2,19.9
2024-02-01,2024,2,1,466881,新北,New Taipei,29.3,14.7,21.2
2024-02-02,2024,2,2,466881,新北,New Taipei,20.8,17.7,19.2
2024-02-03,2024,2,3,466881,新北,New Taipei,24.6,17.4,19.5
2024-02-04,2024,2,4,466881,新北,New Taipei,25.3,14.2,20.2
2024-02-05,2024,2,5,466881,新北,New Taipei,19.1,14.5,16.6
2023-02-05,2023,2,5,466900,淡水,TAMSUI,19.8,15.4,17.5
